ID,srcLat,srcLon
LB-99437,42.34612248,-71.0455997
LB-101626,42.34551,-71.08107
LB-98803,42.2863,-71.13052
LB-98784,42.3561,-71.05695
LB-101877,42.3177,-71.06701
LB-99320,42.35390295,-71.13703003
LB-99788,42.34849386,-71.0958084
LB-99103,,
LB-99622,42.2866,-71.13017
LB-101645,42.35919866,-71.02719173
LB-101879,42.33575842,-71.0379002
LB-99639,42.35108,-71.13111
LB-98935,42.3568861,-71.05993915
LB-99403,42.36405,-71.05368
LB-99235,42.35056179,-71.04616943
LB-99352,34.24438675,-73.6513909
LB-101862,42.350679,-71.076273
LB-99286,42.287388,-71.127396
LB-99654,42.35042097,-71.06000034
LB-99037,42.333112,-71.027318
LB-99439,42.35806,-71.06972
LB-99314,42.36581721,-71.05944131
LB-99609,42.34484148,-71.10244902
LB-99607,42.34679,-71.08871
LB-101915,42.38599,-71.00526
LB-99141,42.33693671,-71.07588062
LB-99283,42.35772,-71.05907
LB-104345,42.32810681,-71.06823256
LB-98890,42.36196743,-71.05067123
LB-99008,42.36465,-71.06063
LB-102019,42.28084,-71.13438
LB-99830,42.37666598,-71.05651446
LB-99629,42.34155284,-71.1542786
LB-101569,42.35204471,-71.06532823
LB-101889,,
LB-99156,42.35827,-71.0533
LB-99067,42.34861,-71.07882
LB-99317,42.35059,-71.04938
LB-99146,42.34064745,-71.08232016
LB-98895,42.36252001,-71.05072071
LB-101568,42.35038,-71.06541
LB-99310,42.3432,-71.08656
LB-99227,42.35872715,-71.05260415
LB-99272,42.34996,-71.06617
LB-99389,42.34644706,-71.07528132
LB-99623,42.35564696,-71.06255902
LB-99706,42.36337972,-71.05396178
LB-99304,42.33703932,-71.04768957
LB-101893,42.376744,-71.056442
LB-98919,34.24438675,-73.6513909
LB-99336,42.353827,-71.059166
LB-99068,42.3644076,-71.06047044
LB-99538,42.31253482,-71.11435435
LB-101663,42.36393374,-71.06246101
LB-101640,42.3500439,-71.06546316
LB-99259,42.36533856,-71.05985244
LB-98900,42.35307,-71.06292
LB-99727,42.365582,-71.058131
LB-98955,34.24438675,-73.6513909
LB-99234,42.35310867,-71.04721985
LB-99640,34.24438675,-73.6513909
LB-101980,42.34723684,-71.05064324
LB-99526,42.36372,-71.05425
LB-101898,42.28563,-71.11914
LB-101998,42.34244717,-71.05596592
LB-101580,42.3508693,-71.06550219
LB-101580,42.3508693,-71.06550219
LB-101637,42.36021437,-71.05067647
LB-99293,34.24438675,-73.6513909
LB-99761,42.36095,-71.067989
LB-99229,42.3648,-71.0608
LB-99729,42.36405402,-71.05573362
LB-99288,34.24438675,-73.6513909
LB-99873,42.2860438,-71.15566814
LB-101979,42.30069757,-71.11263853
LB-99252,42.350447,-71.064784
LB-99054,,
LB-101913,42.271683,-71.07348
LB-99316,42.37227564,-71.06168935
LB-99782,42.343895,-71.071263
LB-99209,42.338415,-71.049876
LB-99318,42.285186,-71.129254
LB-99207,42.268188,-71.093056
LB-101615,42.3454408,-71.09695844
LB-98804,42.32662,-71.0583
LB-99455,42.36455,-71.05571
LB-99723,42.35324316,-71.13664906
LB-99151,42.3606281,-71.05664752
LB-99402,42.36053582,-71.05485795
LB-101978,42.35106807,-71.05714964
LB-99602,42.35838,-71.07042
LB-101899,42.28028071,-71.11913738
LB-99425,42.3481743,-71.0828743
LB-99732,34.24438675,-73.6513909
LB-98898,42.36334831,-71.0545593
LB-99323,42.29923,-71.11372
LB-101906,42.359225,-71.065661
LB-99400,42.34824857,-71.07269081
LB-99100,34.24438675,-73.6513909
LB-99225,42.35958,-71.05404
LB-98891,42.34853737,-71.03873299
LB-101885,42.28381955,-71.04483972
LB-98927,42.34230403,-71.05383475
LB-99110,42.34575371,-71.08401153
LB-98942,,
LB-98946,42.34922152,-71.0815887
LB-99113,42.34453485,-71.10275503
LB-99124,42.35838,-71.06178
LB-99567,42.3423266,-71.09695163
LB-98963,42.34379834,-71.10139869
LB-99281,42.30628,-71.10743
LB-99206,42.35125132,-71.06937509
LB-101875,42.31082,-71.11487
LB-99535,42.34324624,-71.14270995
LB-99582,42.35200705,-71.05991225
LB-99418,42.28316,-71.05602
LB-99807,42.38717,-71.0086
LB-99741,42.343447,-71.068707
LB-99586,42.37364753,-71.06239011
LB-99020,42.35136209,-71.06874091
LB-99552,42.35076227,-71.06134836
LB-98812,34.24438675,-73.6513909
LB-98979,34.24438675,-73.6513909
LB-99012,42.35021,-71.13215
LB-102001,,
LB-99529,42.35704,-71.06017
LB-99347,42.33513903,-71.04595004
LB-101901,42.28067989,-71.15855629
LB-98961,42.35137726,-71.06548155
LB-98940,42.34862,-71.08407
LB-99533,42.3508,-71.0602
LB-101573,42.344737,-71.095964
LB-101641,42.357493,-71.060101
LB-99726,42.36337175,-71.05579911
LB-99751,42.35859,-71.07049
LB-99426,42.33975009,-71.08239841
LB-102048,42.26077709,-71.15712149
LB-99115,42.34611,-71.09884
LB-99736,42.3358,-71.03763
LB-99536,42.357234,-71.070195
LB-98953,42.34805167,-71.08576705
LB-99504,42.35374493,-71.05301188
LB-99219,42.28625,-71.07182
LB-98921,42.35833626,-71.06258112
LB-99687,42.34931,-71.08274
LB-99604,42.350769,-71.060935
LB-98904,42.35058614,-71.08976091
LB-99570,42.35664,-71.06994
LB-99670,42.34727792,-71.0754514
LB-101629,42.3382163,-71.1065612
LB-99366,42.35061,-71.07967
LB-98998,42.34624317,-71.07520011
LB-99134,,
LB-99289,,
LB-99559,42.32837,-71.08064
LB-99345,42.352636,-71.131291
LB-99595,42.36366275,-71.05188845
LB-99195,42.3656102,-71.05597013
LB-99396,34.24438675,-73.6513909
LB-99445,42.348928,-71.040843
LB-98795,42.33793,-71.04892
LB-98945,42.34935,-71.08121
LB-99831,42.36369,-71.05591
LB-98828,42.28452,-71.1556
LB-99378,42.34729681,-71.08145746
LB-98978,42.293937,-71.13618
LB-99427,42.35814,-71.06152
LB-99485,42.28678633,-71.12995785
LB-99242,42.33981,-71.04354
LB-102032,42.33253003,-71.06664005
LB-99349,42.32227216,-71.06084833
LB-102064,42.35469,-71.05379
LB-99431,42.3637,-71.13638
LB-101657,42.36421,-71.06134
LB-99417,42.35762,-71.06279
LB-99145,42.35029,-71.08951
LB-98957,42.3526,-71.1306
LB-102008,42.38249,-71.03909
LB-98932,42.35135,-71.07187
LB-99066,,
LB-99164,42.34729681,-71.08145746
LB-99804,42.314816,-71.114315
LB-98934,42.36734944,-71.07060328
LB-99658,42.34801764,-71.03583604
LB-101880,42.33150142,-71.04207068
LB-99676,42.34477349,-71.09827882
LB-99226,42.36399,-71.05357
LB-99783,42.34376,-71.07146
LB-101648,42.31902488,-71.04500705
LB-99390,42.34890171,-71.15252935
LB-99447,42.33615,-71.04718
LB-99648,42.34452,-71.07018
LB-99076,42.34175989,-71.08736094
LB-98893,42.35006187,-71.06582049
LB-99711,42.364414,-71.055372
LB-99143,42.34968,-71.04281
LB-99294,42.351434,-71.063278
LB-101887,42.29878,-71.06296
LB-99152,42.35464026,-71.04525258
LB-98903,42.36451,-71.06171
LB-99709,42.3631966,-71.05627939
LB-99407,42.35464,-71.05374
LB-99075,42.34169161,-71.05685388
LB-99148,42.369961,-71.039351
LB-99217,42.34716365,-71.09908117
LB-101571,42.35200047,-71.11942566
LB-99024,42.348878,-71.152342
LB-99256,42.34400888,-71.09878411
LB-99013,42.34982,-71.13342
LB-99334,42.28635,-71.09111
LB-99166,42.35315,-71.06403
LB-99404,42.33478133,-71.15051468
LB-99202,42.35084,-71.07311
LB-102059,42.33679149,-71.07694082
LB-98780,42.35139,-71.08185
LB-99088,42.36349215,-71.0549905
LB-99705,34.24438675,-73.6513909
LB-99756,42.34954,-71.15313
LB-99488,42.342141,-71.065789
LB-98954,42.352854,-71.132515
LB-99790,42.35724017,-71.07026957
LB-98984,42.31124,-71.11473
LB-99603,42.35998,-71.071
LB-99497,42.35063705,-71.04844329
LB-99297,42.3465416,-71.05106719
LB-99865,42.351269,-71.060789
LB-99247,42.344844,-71.07098507
LB-99826,42.31478038,-71.11427902
LB-99383,42.35167,-71.07034
LB-101916,42.31248,-71.05504
LB-99608,42.29799,-71.04993
LB-98966,42.34612,-71.09929
LB-99132,42.35778,-71.14858
LB-99098,42.36564567,-71.06165505
LB-99298,42.3430269,-71.05702989
LB-101965,42.29752,-71.06078
LB-99753,42.36388,-71.05416
LB-98809,42.2915031,-71.03891089
LB-99163,42.35089,-71.07854
LB-101975,42.23998115,-71.14143821
LB-99274,34.24438675,-73.6513909
LB-99685,42.35200795,-71.04255904
LB-101914,42.32933,-71.08496
LB-99644,42.35148,-71.06045
LB-98926,42.348481,-71.084239
LB-98962,42.34995058,-71.06750056
LB-99440,42.3542453,-71.05484011
LB-99072,42.36053582,-71.05485795
LB-98783,42.24166,-71.14034
LB-99758,42.38626743,-71.00737921
LB-99758,42.38626743,-71.00737921
LB-98948,42.35477,-71.05613
LB-102058,42.35002,-71.16567
LB-98939,42.37419,-71.06311
LB-99650,42.34479724,-71.07098098
LB-101622,42.34912992,-71.07961839
LB-99120,,
LB-101945,42.36091313,-71.137637
LB-99069,42.35906475,-71.05932596
LB-99218,42.36407841,-71.06114946
LB-98971,42.35611168,-71.13262944
LB-99739,42.34400888,-71.09878411
LB-99271,42.35077638,-71.06622927
LB-101643,42.35339141,-71.06073721
LB-99237,42.34941748,-71.0717786
LB-99575,42.3414,-71.08034
LB-99516,42.360364,-71.070575
LB-98950,42.35577657,-71.05952558
LB-99365,42.34857969,-71.07445967
LB-99047,42.31897,-71.05648
LB-99540,42.33876415,-71.09884464
LB-99540,42.33876415,-71.09884464
LB-99458,42.35537,-71.13028
LB-98911,42.35577657,-71.05952558
LB-99129,42.36016482,-71.04951266
LB-101900,,
LB-99642,42.34743051,-71.07743588
LB-99306,42.35446545,-71.05529865
LB-99449,42.34949,-71.08905
LB-98988,42.37948,-71.02739
LB-99442,42.35577,-71.05838
LB-99510,42.27600272,-71.16722292
LB-99277,42.34996457,-71.06546709
LB-99078,42.349444,-71.084498
LB-99253,42.33934096,-71.08065462
LB-99489,,
LB-99238,42.35119528,-71.06416159
LB-99387,42.344946,-71.10057
LB-99802,42.35081,-71.07581
LB-99200,42.35068816,-71.0646687
LB-99568,42.37829,-71.03215
LB-99159,42.35137,-71.04881
LB-101973,42.34833,-71.08626
LB-99733,,
LB-99133,,
LB-101852,42.28522568,-71.09143367
LB-101566,42.35077,-71.06623
LB-98793,42.348857,-71.15198
LB-98943,42.35193,-71.07166
LB-99435,42.338328,-71.049724
LB-99073,42.35068816,-71.0646687
LB-99007,34.24438675,-73.6513909
LB-98905,42.34842031,-71.09747141
LB-101847,42.33646374,-71.14941475
LB-101625,42.34724818,-71.07886962
LB-98985,42.35959283,-71.05395148
LB-99870,34.24438675,-73.6513909
LB-101993,42.35449,-71.134409
LB-99357,34.24438675,-73.6513909
LB-98889,42.346725,-71.069653
LB-99546,42.36402,-71.0545
LB-99224,42.353,-71.06405
LB-99707,42.36372506,-71.05494337
LB-99339,42.34957,-71.10598
LB-99035,42.30591,-71.0586
LB-99837,42.36566,-71.05779
LB-101620,42.34657,-71.08384
LB-99312,42.37623182,-71.03562911
LB-99730,42.34335576,-71.14263166
LB-99379,42.35987,-71.05398
LB-98944,42.349589,-71.080292
LB-99579,42.3429128,-71.07299446
LB-99362,42.364563,-71.05416
LB-101969,42.31888,-71.05648
LB-98808,42.380893,-71.011853
LB-99108,42.34924156,-71.08444872
LB-101895,42.33373893,-71.10525019
LB-99825,42.36453,-71.05349
LB-99859,42.34428736,-71.03612392
LB-99432,42.34165001,-71.06928057
LB-99836,42.3492,-71.08312
LB-98796,42.38393,-71.07064
LB-101665,42.34966,-71.08314
LB-99368,42.35958,-71.05404
LB-99046,42.33048868,-71.0567306
LB-99395,42.35943,-71.05113
LB-99213,,
LB-99713,42.34272657,-71.05651911
LB-102036,42.36509,-71.05559
LB-99410,42.36020795,-71.05076264
LB-99428,42.34163114,-71.06961289
LB-102021,42.35163889,-71.12412329
LB-99031,42.28397018,-71.05527122
LB-99106,42.342524,-71.085826
LB-99617,42.348545,-71.077314
LB-101989,,
LB-99292,42.35422754,-71.04562177
LB-101850,42.28848906,-71.08974
LB-99296,42.34192,-71.05524
LB-99514,42.36505481,-71.06140977
LB-99745,34.24438675,-73.6513909
LB-99531,42.34852711,-71.13910635
LB-101908,42.36307112,-71.05383627
LB-99419,42.34122683,-71.07053087
LB-99519,42.36019982,-71.0547982
LB-99038,42.29923919,-71.06059427
LB-101659,42.35692,-71.06965
LB-98983,,
LB-101633,42.35590681,-71.05016517
LB-101577,42.35227561,-71.04378094
LB-99784,42.34938,-71.084014
LB-99006,42.36019982,-71.0547982
LB-99785,42.33898734,-71.10769427
LB-98967,42.382197,-71.07937
LB-99160,42.35297465,-71.05236569
LB-99059,42.3312513,-71.04128105
LB-98892,34.24438675,-73.6513909
LB-99391,42.34928278,-71.07065159
LB-99657,34.24438675,-73.6513909
LB-98787,42.3574655,-71.06263135
LB-99636,42.335339,-71.04242
LB-98917,42.34855,-71.07731
LB-98807,42.32329,-71.07665
LB-99852,42.34985304,-71.05771706
LB-99573,42.34836397,-71.09769727
LB-99182,42.35079785,-71.04279827
LB-99684,42.35072421,-71.06097954
LB-101843,42.28819564,-71.05514176
LB-101926,34.24438675,-73.6513909
LB-99101,,
LB-99539,34.24438675,-73.6513909
LB-99605,42.29625269,-71.15687232
LB-99361,42.36652,-71.05788
LB-99230,42.35927,-71.05643
LB-101851,42.3214,-71.07724
LB-98947,42.34729681,-71.08145746
LB-99097,42.353504,-71.13237821
LB-99223,42.33987877,-71.07261047
LB-99781,42.35245,-71.04855
LB-101935,42.34889,-71.15328
LB-99628,34.24438675,-73.6513909
LB-98810,42.29396,-71.08371
LB-99328,42.34496042,-71.03767731
LB-99817,42.35075,-71.13098
LB-99374,42.28595,-71.15582
LB-101664,42.3541,-71.05228
LB-101984,42.34204854,-71.06758447
LB-101902,42.34988,-71.0893
LB-99329,34.24438675,-73.6513909
LB-99719,42.34383416,-71.09937809
LB-101890,42.32709,-71.06764
LB-99248,42.33384212,-71.10334114
LB-99273,42.35723252,-71.06097932
LB-98907,42.35598173,-71.07129926
LB-101958,42.34818,-71.13995
LB-101888,42.31287571,-71.06502116
LB-99737,42.364531,-71.055371
LB-98986,42.35959,-71.05386
LB-99083,42.36412,-71.05438
LB-98990,42.356898,-71.070971
LB-101934,42.34895,-71.15456
LB-102051,42.33247073,-71.05128008
LB-99524,42.35115,-71.0604
LB-101918,42.34418,-71.14335
LB-101853,42.28284504,-71.09149879
LB-99563,42.355123,-71.134062
LB-101867,,
LB-99525,42.35250265,-71.11858057
LB-99534,42.35215268,-71.12169331
LB-99332,42.34651,-71.07976
LB-99232,42.29625269,-71.15687232
LB-101931,42.32415,-71.08906
LB-99793,,
LB-99170,42.36055355,-71.0547111
LB-101661,42.34794215,-71.03951256
LB-99572,42.35092,-71.07668
LB-99704,42.35032,-71.13187
LB-99002,42.36298,-71.05557
LB-99351,42.36467,-71.05276
LB-101930,42.33149087,-71.08254167
LB-98922,42.3635,-71.05386
LB-99411,42.346725,-71.069653
LB-99797,42.37529,-71.0383
LB-102034,42.286819,-71.12987
LB-102028,42.35817138,-71.06251937
LB-99086,42.36414,-71.05435
LB-99720,42.363247,-71.054762
LB-101856,42.30505,-71.08433
LB-98782,42.35074376,-71.10903811
LB-99855,42.33363,-71.10549
LB-99087,34.24438675,-73.6513909
LB-99766,42.34092351,-71.08819051
LB-99827,42.34982,-71.08927
LB-99857,42.33201,-71.08248
LB-98789,42.3485,-71.07476
LB-98798,42.35216635,-71.11768034
LB-99030,42.35112,-71.07758
LB-99664,42.34881,-71.09936
LB-99528,42.34958364,-71.09978559
LB-99610,42.34651,-71.07976
LB-102017,42.34114628,-71.08149036
LB-99641,42.35216635,-71.11768034
LB-101654,42.37023461,-71.03186819
LB-99203,42.36003829,-71.0562287
LB-98993,42.3606281,-71.05664752
LB-101651,42.35841,-71.06197
LB-99862,42.37608,-71.0361
LB-99094,34.24438675,-73.6513909
LB-99821,42.35692819,-71.06031352
LB-99740,42.38711579,-71.00630955
LB-99204,42.36418,-71.05538
LB-99291,42.34910346,-71.0388892
LB-101938,42.26106,-71.15755
LB-99634,42.36593808,-71.06329249
LB-98991,42.35940601,-71.05407072
LB-98959,42.35838542,-71.05394889
LB-99646,42.35175769,-71.06449117
LB-99010,42.35072796,-71.13097005
LB-101854,42.2684,-71.09422
LB-99210,42.36968,-71.03866
LB-99746,42.36291968,-71.0556301
LB-101650,42.35744,-71.05316
LB-102053,42.3703,-71.03806
LB-99710,42.36428692,-71.05562859
LB-101982,42.36486,-71.06185
LB-99342,42.35913,-71.05419
LB-99092,42.34189,-71.07978
LB-99131,42.37388388,-71.06280716
LB-99199,42.35725461,-71.05958063
LB-99074,42.35705,-71.05283
LB-99863,42.34951847,-71.09525622
LB-99778,42.36365715,-71.05483081
LB-102046,42.27221662,-71.06919402
LB-99102,42.34942981,-71.08062955
LB-99679,42.34442333,-71.09910608
LB-101630,42.36069929,-71.05634218
LB-99671,42.36422768,-71.03254982
LB-99003,42.3630842,-71.0549483
LB-99571,42.360991,-71.066822
LB-99001,42.35122289,-71.06820914
LB-99577,42.34220608,-71.08619953
LB-99350,42.36397,-71.05454
LB-101981,42.33216751,-71.03709154
LB-101968,42.32890266,-71.0570814
LB-99523,42.34198972,-71.08708129
LB-99593,42.34464375,-71.09951062
LB-99721,42.36328,-71.05408
LB-99718,42.35138396,-71.06002844
LB-99777,42.3639,-71.05477
LB-99135,42.3499,-71.15277
LB-101943,42.34297,-71.07841
LB-99530,42.34577,-71.08734
LB-99776,42.34973,-71.08116
LB-99651,42.35302,-71.13052
LB-99138,42.29176602,-71.04036544
LB-102010,42.35268,-71.12333
LB-101974,42.30123,-71.06007
LB-99598,42.34854,-71.09422
LB-101667,42.36203035,-71.0703621
LB-98788,42.27366,-71.1693
LB-102037,42.24340386,-71.14267068
LB-99112,42.25062,-71.12573
LB-99276,42.34518,-71.06448
LB-99626,42.35101,-71.06162
LB-99080,42.34887565,-71.03839094
LB-101924,42.34314,-71.07372
LB-99584,42.37527044,-71.0544745
LB-101947,42.38011,-71.02607
LB-99443,42.35916002,-71.05429182
LB-101909,42.32992,-71.05298
LB-99520,42.357986,-71.054346
LB-101662,42.35004,-71.07857
LB-99769,42.34284,-71.07861
LB-99194,42.34081,-71.06744
LB-101646,42.35913,-71.05281
LB-99231,42.36564567,-71.06165505
LB-99364,42.35086718,-71.07188452
LB-99621,42.31179015,-71.11453017
LB-99187,42.35369159,-71.04829376
LB-99090,42.34400888,-71.09878411
LB-99344,42.336581,-71.037278
LB-101675,42.34860046,-71.07881823
LB-99385,42.35744,-71.06982
LB-102044,42.34112,-71.07063
LB-101944,42.237178,-71.132471
LB-101940,42.35044,-71.16784
LB-101933,42.31506,-71.09877
LB-99613,42.35142926,-71.06269817
LB-102035,42.29060997,-71.0728256
LB-99548,42.33691,-71.15157
LB-102013,42.33082,-71.09777
LB-101658,42.34915857,-71.07243182
LB-98920,42.34657915,-71.07535776
LB-102009,42.29334418,-71.13685959
LB-99754,42.33464,-71.0356
LB-99565,42.35084,-71.07879
LB-99562,42.35422754,-71.04562177
LB-102052,42.31236453,-71.11396839
LB-101884,42.37526424,-71.05448509
LB-99606,42.36335,-71.05584
LB-99772,42.353633,-71.057366
LB-101578,42.379899,-71.026814
LB-99493,42.353895,-71.048576
LB-101972,42.33513541,-71.04597435
LB-99264,42.3616,-71.05706
LB-99198,42.34843,-71.08442
LB-99319,42.34575371,-71.08401153
LB-101636,,
LB-99127,34.24438675,-73.6513909
LB-99367,42.36361197,-71.13003307
LB-99267,,
LB-98779,42.351588,-71.08093
LB-99819,42.36728654,-71.03573919
LB-101923,42.33388,-71.10344
LB-102039,42.35017,-71.05127
LB-98999,42.35136343,-71.06909976
LB-99542,42.34320474,-71.08674916
LB-102050,42.35086718,-71.07188452
LB-98956,42.35305,-71.13417
LB-99091,42.34743051,-71.07743588
LB-102012,42.36544,-71.05756
LB-99136,42.2867,-71.04513
LB-99643,42.35825,-71.06224
LB-99184,42.34863652,-71.03779034
LB-99401,42.35678,-71.052
LB-102027,42.35477107,-71.14647612
LB-98987,42.37264,-71.03526
LB-99168,42.36071813,-71.05645551
LB-99659,42.34975,-71.08108
LB-99810,42.36019982,-71.0547982
LB-101954,42.32265,-71.1016
LB-101868,42.3538,-71.13733
LB-99564,42.28589181,-71.1542642
LB-99063,42.34853737,-71.03873299
LB-99812,42.35079704,-71.07584862
LB-99079,42.28237629,-71.04765865
LB-99308,42.35096007,-71.06477513
LB-98997,42.34854923,-71.07237063
LB-101860,42.34565,-71.08728
LB-101858,42.37570237,-71.04045161
LB-98916,42.35941721,-71.05112964
LB-99809,42.34716,-71.08251
LB-101883,42.26682869,-71.09489009
LB-99550,42.36019982,-71.0547982
LB-99537,42.33405287,-71.03509166
LB-99871,42.36117,-71.05678
LB-101866,42.36097,-71.066211
LB-101937,42.27626,-71.13884
LB-99678,42.32228,-71.10956
LB-99742,42.36564,-71.0527
LB-99824,42.36488,-71.05315
LB-99632,42.3223372,-71.10927054
LB-101995,42.28336244,-71.13166929
LB-101946,42.35112,-71.06011
LB-101955,,
LB-99451,34.24438675,-73.6513909
LB-99452,34.24438675,-73.6513909
LB-99254,42.34464,-71.06991
LB-98785,42.35845,-71.06084
LB-98800,42.38405,-71.00466
LB-99268,42.27089127,-71.17190157
LB-99521,42.36457,-71.05344
LB-101865,42.36097965,-71.06497159
LB-99000,42.344027,-71.077869
LB-99459,42.34001929,-71.06777158
LB-99702,42.36271,-71.0553
LB-101896,42.33355,-71.10562
LB-99560,42.36466893,-71.05383058
LB-101639,,
LB-99714,42.36461,-71.05261
LB-101903,42.36902915,-71.039179
LB-99814,42.37903,-71.03989
LB-99171,42.33587729,-71.04527899
LB-102060,42.28850343,-71.13464039
LB-99703,42.36499421,-71.05306795
LB-101990,42.3444818,-71.0702704
LB-101964,42.31353056,-71.05686044
LB-102000,42.34681,-71.0745
LB-101618,,
LB-99768,42.344074,-71.077812
LB-99725,42.36405,-71.05368
LB-99789,42.378888,-71.027796
LB-99813,42.37273,-71.0392
LB-101635,42.36002,-71.11832
LB-98813,42.25421,-71.1291
LB-99016,42.35128457,-71.07864839
LB-99016,42.35128457,-71.07864839
LB-99801,42.35016615,-71.03838619
LB-99397,42.36385,-71.05146
LB-99313,42.35655008,-71.14531053
LB-101950,42.360769,-71.070282
LB-99356,42.36269892,-71.05530974
LB-99118,42.351434,-71.063278
LB-99190,42.35486373,-71.06184347
LB-99869,42.33363,-71.10549
LB-102041,42.283821,-71.071344
LB-99193,42.36362743,-71.06129016
LB-99779,42.35342798,-71.05950554
LB-102038,42.33987,-71.07875
LB-101614,42.36185,-71.06661
LB-99558,42.35175074,-71.12415807
LB-101848,42.378974,-71.028672
LB-101892,,
LB-99505,42.373916,-71.062566
LB-102014,42.27744,-71.17265
LB-99064,42.345268,-71.096381
LB-102042,42.29559008,-71.08799003
LB-101874,42.28679,-71.1534
LB-99747,42.34677937,-71.07610032
LB-102043,42.323294,-71.056615
LB-99414,42.35904,-71.05356
LB-99446,42.34632082,-71.0750981
LB-99780,42.34186,-71.08059
LB-99580,42.36539325,-71.05327111
LB-102016,42.33322822,-71.0823471
LB-99216,42.31979,-71.112
LB-115683,34.24438675,-73.6513909
LB-101961,34.24438675,-73.6513909
LB-99487,42.37388744,-71.06264764
LB-99803,42.37986,-71.02689
LB-99084,42.36338,-71.05517
LB-101991,42.356053,-71.057513
LB-101844,42.283334,-71.112034
LB-99594,42.34823,-71.0866
LB-99549,42.34069606,-71.1517644
LB-99635,,
LB-99513,42.35470548,-71.05041271
LB-102047,42.28062,-71.1348
LB-101849,42.33803658,-71.05007921
LB-98912,42.35477,-71.05613
LB-99348,42.3693712,-71.04032266
LB-101303,42.34428682,-71.14200865
LB-99211,42.31168,-71.05351
LB-101994,42.297434,-71.049881
LB-102056,42.3432727,-71.14239169
LB-101956,42.31108348,-71.0700394
LB-99587,42.348681,-71.084102
LB-99578,42.35195,-71.06103
LB-101905,34.24438675,-73.6513909
LB-99794,42.35896747,-71.05501999
LB-101966,42.28970775,-71.06302927
LB-101987,42.36433385,-71.06666914
LB-102049,42.34804139,-71.03814184
LB-101941,42.28158891,-71.07131868
LB-99619,42.34989,-71.08208
LB-101897,42.25622638,-71.12425077
LB-101971,42.33253,-71.05187
LB-101976,42.30970154,-71.10459063
LB-99675,42.351353,-71.059891
LB-99805,42.35243167,-71.13171112
LB-101846,42.36284919,-71.05160851
LB-102031,42.36446,-71.05357
LB-102033,42.343109,-71.068616
LB-102054,42.37545,-71.03788
LB-101949,42.32225614,-71.10964082
LB-101869,42.38222,-71.07906
LB-101967,42.28539546,-71.06463341
LB-102055,42.31853,-71.11209
LB-102015,42.36623,-71.05497
LB-99731,42.36329,-71.0547
LB-101596,42.35631334,-71.06073646
LB-101595,42.34861178,-71.07443814
LB-101611,42.37196681,-71.03881787
LB-102883,42.36649384,-71.12015273
LB-102890,42.36517408,-71.12222708
LB-102889,42.33529,-71.10276
LB-98819,,
LB-101610,42.35157,-71.06502
LB-414874,42.36453986,-71.02181743
LB-202234,42.28621704,-71.12812099
LB-418841,42.36267735,-71.01863498
LB-382900,42.3642565,-71.03267229
LB-427915,42.34424031,-71.03311496
LB-409585,42.32538248,-71.06275903
LB-345458,42.35172217,-71.04621096
